Standard Type Name,Standard Type ID,Standard Signal Name,Standard Signal ID,Signal Attribute,Unit,Enumerated Value,Value Type,Signal Type
Air Conditioner,60022,External circulation fan status,31126,Statistic,,[1: Power Off]/[2: Operating]/[3: Faulty]/[other: N/A],ENUM,OTHER
Air Conditioner,60022,Temperature outside the cabinet,31127,Statistic,°C,,FLOAT,OTHER
Controller,60026,Hardware Version,10001,Sampling,,,STRING,AI
Controller,60026,Software Version,10002,Sampling,,,STRING,AI
Controller,60026,BSP Version,10003,Sampling,,,STRING,AI
Controller,60026,Wireless Signal Strength,10004,Sampling,,[0: No Signal]/[1: Weak]/[2: Medium]/[3: Strong]/[4: Very Strong]/[5: Unknown]/[other: N/A],ENUM,AI
Controller,60026,Current Working SIM,10005,Sampling,,,UINT,AI
Controller,60026,SIM1 Status,10006,Sampling,,[0: Unknown]/[1: Present]/[2: Absent]/[other: N/A],ENUM,DI
Controller,60026,SIM2 Status,10007,Sampling,,[0: Unknown]/[1: Present]/[2: Absent]/[other: N/A],ENUM,DI
Controller,60026,Current Day Traffic of SIM1,10008,Sampling,MB,,FLOAT,AI
Controller,60026,Current Day Traffic of SIM2,10009,Sampling,MB,,FLOAT,AI
Controller,60026,Controller Model,10010,Sampling,,[11: SMU02C1]/[22: PVPU]/[12: IPOWERFULL_M]/[14: SMU11C]/[16: DPS]/[18: SMU11D]/[29: iIoT]/[19: ACB_IOT]/[0: SMU02B]/[1: SMU02C]/[2: SMU02S]/[3: SMU02D]/[4: SMU11B]/[5: WCU01]/[6: SMU02C_X]/[7: SCC800_S1]/[8: E_IOT]/[9: SMU06T2]/[30: PVPU_S]/[20: IBREAKER]/[10: SMU02X_E]/[21: SMU02C2]/[other: N/A],ENUM,AI
Controller,60026,Mobile Network Mode,10011,Sampling,,,STRING,AI
Controller,60026,Current PMS Connection Type,10012,Sampling,,[0: No Connection]/[1: IP]/[2: GPRS/3G/4G]/[3: In-band]/[other: N/A],ENUM,AI
Controller,60026,IP Network Status,10013,Sampling,,[0: No]/[1: Yes]/[other: N/A],ENUM,AI
Controller,60026,Wireless Network Status,10014,Sampling,,[0: No]/[1: Yes]/[other: N/A],ENUM,AI
Controller,60026,In-band Network Status,10015,Sampling,,[0: No]/[1: Yes]/[other: N/A],ENUM,AI
Controller,60026,System Type,10017,Sampling,,,STRING,AI
Controller,60026,Longitude,10018,Sampling,°,,STRING,AI
Controller,60026,Latitude,10019,Sampling,°,,STRING,AI
Controller,60026,Altitude,10020,Sampling,m,,FLOAT,AI
Controller,60026,Longitude,10021,Sampling,°,,STRING,AI
Controller,60026,Latitude,10022,Sampling,°,,STRING,AI
Controller,60026,Altitude,10023,Sampling,m,,FLOAT,AI
Controller,60026,SN,19100,Sampling,,,STRING,AI
Controller,60026,Manufacturer,20001,Config,,,STRING,AO
Controller,60026,Controller Model,20002,Config,,,STRING,AO
Controller,60026,Production Date,20003,Config,,,TIME,AO
Controller,60026,Primary IP,20005,Config,,,IPV4,AO
Controller,60026,Port Number,20006,Config,,,UINT,AO
Controller,60026,Local IP Address,20007,Config,,,IPV4,AO
Controller,60026,Local Subnet Mask,20008,Config,,,IPV4,AO
Controller,60026,Local Default Gateway,20009,Config,,,IPV4,AO
Controller,60026,Controller Reset,20010,Config,,[1: Yes]/[other: N/A],ENUM,AO
Controller,60026,SIM1 IMSI,20011,Config,,,STRING,AO
Controller,60026,SIM2 IMSI,20012,Config,,,STRING,AO
Controller,60026,SIM1 Number,20013,Config,,,STRING,AO
Controller,60026,SIM2 Number,20014,Config,,,STRING,AO
Controller,60026,Network Mode,20015,Config,,[7: Unknown]/[0: BSC]/[1: NodeB/eNodeB]/[2: GPRS]/[3: Enhanced GPRS]/[4: SMS]/[5: IP Channel]/[6: SMS Gateway]/[8: IP Strap In-band]/[other: N/A],ENUM,DO
Controller,60026,Scenario,20017,Config,,[0: Solar]/[1: Solar + Wind Hybrid]/[2: Solar + Wind + D.G. Hybrid]/[3: Solar + D.G. Hybrid]/[4: D.G. + Battery Hybrid]/[5: Solar + Mains Hybrid]/[6: Solar + D.G. + Mains Hybrid]/[7: Mains]/[8: Green Site]/[9: Hybrid Power]/[10: Smart Site Management System]/[11: Microgrid System]/[12: Others]/[other: N/A],ENUM,DO
Controller,60026,Is Load Rate Dynamic State Supported,20018,Config,,[1: Support]/[0: Not Support]/[other: N/A],ENUM,DO
Controller,60026,Enable Load Rate Dynamic State,20019,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Controller,60026,Is D.G. SOH Supported,20020,Config,,[1: Support]/[0: Not Support]/[other: N/A],ENUM,DO
Controller,60026,Enable D.G. SOH,20021,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Controller,60026,Enable Battery SOH,20022,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Controller,60026,Enable Optimal Solar Usage,20023,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Controller,60026,Secondary IP,20024,Config,,,IPV4,AO
Controller,60026,Longitude,20025,Config,,,STRING,AO
Controller,60026,Latitude,20026,Config,,,STRING,AO
Controller,60026,Altitude,20027,Config,m,,FLOAT,AO
Controller,60026,Site ID,20028,Config,,,STRING,AO
Controller,60026,ESN,20029,Config,,,STRING,AO
Controller,60026,Enable iMix License,20030,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Controller,60026,Enable iLock License,20031,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Controller,60026,Enable Staggering Electricity License,20032,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Controller,60026,Authentication Mode,20033,Config,,[0: One-way Authentication ]/[1: Two-way Authentication]/[other: N/A],ENUM,AO
Controller,60026,Authentication Password,20034,Config,,,STRING,AO
Controller,60026,Is iMix Supported,20035,Config,,[1: Support]/[0: Not Support]/[other: N/A],ENUM,DO
Controller,60026,Channel IP Address,20036,Config,,,IPV4,AO
Controller,60026,Battery Discharge Mode,20037,Config,,[0: Original Property Ctrl Mode]/[1: RTU Property Ctrl Mode]/[other: N/A],ENUM,DO
Controller,60026,Is Battery SOH Supported,20038,Config,,[1: Support]/[0: Not Support]/[other: N/A],ENUM,DO
Controller,60026,Protocol Version,20039,Config,,[0: BIN23]/[1: BIN3]/[2: BIN35]/[4: BIN4]/[other: N/A],ENUM,DO
Controller,60026,Is Peak Shaving Supported,20040,Config,,[1: Support]/[0: Not Support]/[other: N/A],ENUM,DO
Controller,60026,Active Peak Shaving License ,20041,Config,,[1: Active]/[0: Deactive]/[other: N/A],ENUM,DO
Controller,60026,Is Optimal Solar Usage Supported,20042,Config,,[1: Support]/[0: Not Support]/[other: N/A],ENUM,DO
Controller,60026,Controller Type,20043,Config,,[0: Equipment Controller]/[1: Site Controller]/[other: N/A],ENUM,DO
Controller,60026,Networking Node Identification,20044,Config,,[0: Independent Networking]/[1: Gateway Controller]/[2: Passed Through Controller]/[other: N/A],ENUM,DO
Controller,60026,Gateway Controller ESN,20045,Config,,,STRING,AO
Controller,60026,Is PV iLock Supported,20046,Config,,[1: Support]/[0: Not Support]/[other: N/A],ENUM,DO
Controller,60026,Enable PV iLock,20047,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Controller,60026,Is Grid MPPT Supported,20048,Config,,[1: Support]/[0: Not Support]/[other: N/A],ENUM,DO
Controller,60026,Enable Grid MPPT,20049,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Controller,60026,Is AC Consumption High Precision Measurement Supported,20050,Config,,[1: Support]/[0: Not Support]/[other: N/A],ENUM,DO
Controller,60026,Enable AC Consumption High Precision Measurement,20051,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Controller,60026,Is Rectifier Lock Supported,20052,Config,,[1: Support]/[0: Not Support]/[other: N/A],ENUM,DO
Controller,60026,Enable Rectifier iLock License,20053,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Controller,60026,Is Lithium Battery iLock Supported,20054,Config,,[1: Support]/[0: Not Support]/[other: N/A],ENUM,DO
Controller,60026,NeESN,20055,Config,,,STRING,DO
Controller,60026,Intelligent Peak Staggering,20056,Config,,,UINT,DO
Controller,60026,Enable Hybrid Power Optimization Dashboard License,20057,Config,,[1: Enable]/[0: Disable]/[other: N/A],ENUM,DO
Controller,60026,Northbound Interconnection Platform,20060,Config,,[0: PMS]/[1: Energy Scheduling Platform]/[2: PMS + Energy Scheduling Platform]/[other: N/A],ENUM,DO
Controller,60026,device log export time,20061,Config,,,UINT,AO
Controller,60026,Longitude,20062,Config,,,STRING,AO
Controller,60026,Latitude,20063,Config,,,STRING,AO
Controller,60026,Altitude,20064,Config,m,,FLOAT,AO
Controller,60026,SIM1 Traffic per Day,30001,Statistic,MB,,FLOAT,OTHER
Controller,60026,SIM2 Traffic per Day,30002,Statistic,MB,,FLOAT,OTHER
Controller,60026,Wireless Signal Strength,30003,Statistic,,[0: No Signal]/[1: Weak]/[2: Medium]/[3: Strong]/[4: Very Strong]/[5: Unknown]/[other: N/A],ENUM,OTHER
Controller,60026,SIM1 Runtime per Day,30004,Statistic,h,,FLOAT,OTHER
Controller,60026,SIM2 Runtime per Day,30005,Statistic,h,,FLOAT,OTHER
Controller,60026,SIM1 Switch to SIM2 Times per Day,30006,Statistic,times,,UINT,OTHER
Controller,60026,SIM2 Switch to SIM1 Times per Day,30007,Statistic,times,,UINT,OTHER
Controller,60026,Controller Model,30010,Statistic,,[11: SMU02C1]/[22: PVPU]/[0: SMU02B]/[1: SMU02C]/[2: SMU02S]/[3: SMU02D]/[4: SMU11B]/[5: WCU01]/[6: SMU02C_X]/[7: SCC800_S1]/[8: E_IOT]/[9: SMU06T2]/[10: SMU02X_E]/[other: N/A],ENUM,OTHER
Controller,60026,小时运行时间,30100,Statistic,s,,UINT,OTHER
Controller,60026,小时离线时间,30101,Statistic,s,,UINT,OTHER
Water Sensor,60030,Watering State,10001,Sampling,,[0: Normal]/[1: Alarm]/[other: N/A],ENUM,DI
Water Sensor,60030,Manufacturer,10002,Sampling,,,STRING,DI
Water Sensor,60030,Model,10003,Sampling,,,STRING,AI
Water Sensor,60030,Production Date,10004,Sampling,,,TIME,AI
Water Sensor,60030,Installation Date,10005,Sampling,,,TIME,AI
Water Sensor,60030,Water Alarm Times per Day,30001,Statistic,times,,UINT,OTHER
Rectifier Group,60039,Quantity of Rectifiers,10001,Sampling,pcs,,UINT,AI
Rectifier Group,60039,Total DC Output Current,10002,Sampling,A,,FLOAT,AI
Rectifier Group,60039,Total Input Energy,10003,Sampling,kWh,,FLOAT,AI
Rectifier Group,60039,Model,10004,Sampling,,,STRING,AI
Rectifier Group,60039,Brand,10005,Sampling,,,STRING,AI
Rectifier Group,60039,Total DC Output Power,10009,Sampling,kW,,FLOAT,AI
Rectifier Group,60039,Load Usage Rate,10010,Sampling,%,,FLOAT,AI
Rectifier Group,60039,Output Voltage,10011,Sampling,V,,FLOAT,AI
Rectifier Group,60039,Total Input Power,10012,Sampling,kW,,FLOAT,AI
Rectifier Group,60039,SN,19100,Sampling,,,STRING,AI
Rectifier Group,60039,Enable Hibernation,20001,Config,,[0: Disable]/[1: Enable]/[other: N/A],ENUM,DO
Rectifier Group,60039,Model,20002,Config,,,STRING,AO
Rectifier Group,60039,Brand,20003,Config,,,STRING,AO
Rectifier Group,60039,Rated Output Power,20004,Config,kW,,FLOAT,AO
Rectifier Group,60039,Rated Output Current,20005,Config,A,,FLOAT,AO
Rectifier Group,60039,Single Rectifier Rated Power,20006,Config,kW,,FLOAT,AO
Rectifier Group,60039,Single Rectifier Rated Current,20007,Config,A,,FLOAT,AO
Rectifier Group,60039,Enable Rectifier iLock,20008,Config,,[0: Disable]/[1: Enable]/[other: N/A],ENUM,DO
Rectifier Group,60039,Rectifier iLock Verify Timeout,20009,Config,min,,UINT,AO
Rectifier Group,60039,Turn On All Modules,20010,Config,,[1: On]/[0: Off]/[other: N/A],ENUM,DO
Rectifier Group,60039,Clear Module Lost Alarm,20011,Config,,[1: Yes]/[other: N/A],ENUM,DO
Rectifier Group,60039,Delete Device with Communications Failure,20012,Config,,[1: Yes]/[other: N/A],ENUM,DO
Rectifier Group,60039,Device model,29100,Config,,,STRING,AO
Rectifier Group,60039,SN,50012,Config,,,STRING,AO
Rectifier Group,60039,Total DC Output Current,30004,Statistic,A,,FLOAT,OTHER
Rectifier Group,60039,Total Input Energy,30005,Statistic,kWh,,FLOAT,OTHER
Rectifier Group,60039,Energy Input per Day,30006,Statistic,kWh,,FLOAT,OTHER
Rectifier Group,60039,Energy Input per Hour,30007,Statistic,kWh,,FLOAT,OTHER
Rectifier Group,60039,Total DC Output Power,30009,Statistic,kW,,FLOAT,OTHER
Rectifier Group,60039,Total Output Energy,30010,Statistic,kWh,,FLOAT,OTHER
Rectifier Group,60039,Energy Output per Hour,30011,Statistic,kWh,,FLOAT,OTHER
Rectifier,60040,Running State,10002,Sampling,,[0: Normal]/[1: Fault]/[2: Protected]/[3: Communication Failure]/[4: Power Off]/[5: Invalid]/[6: Not Configured]/[7: Power Outage]/[8: Hibernating]/[other: N/A],ENUM,DI
Rectifier,60040,DC Output Voltage,10003,Sampling,V,,FLOAT,AI
Rectifier,60040,DC Output Current,10004,Sampling,A,,FLOAT,AI
Rectifier,60040,AC Input Voltage,10005,Sampling,V,,FLOAT,AI
Rectifier,60040,Line L1-L2 Voltage,10006,Sampling,V,,FLOAT,AI
Rectifier,60040,Line L2-L3 Voltage,10007,Sampling,V,,FLOAT,AI
Rectifier,60040,Line L3-L1 Voltage,10008,Sampling,V,,FLOAT,AI
Rectifier,60040,Hardware Version,10009,Sampling,,,STRING,AI
Rectifier,60040,Software Version,10010,Sampling,,,STRING,AI
Rectifier,60040,Rated Output Current,10011,Sampling,A,,FLOAT,AI
Rectifier,60040,Total Runtime,10012,Sampling,h,,FLOAT,AI
Rectifier,60040,Rated Output Power,10013,Sampling,kW,,FLOAT,AI
Rectifier,60040,Model,10014,Sampling,,,STRING,AI
Rectifier,60040,Brand,10015,Sampling,,,STRING,AI
Rectifier,60040,Manufacturer,10016,Sampling,,,STRING,AI
Rectifier,60040,Production Date,10017,Sampling,,,TIME,AI
Rectifier,60040,Temperature,10019,Sampling,°C,,FLOAT,AI
Rectifier,60040,DC Output Power,10020,Sampling,kW,,FLOAT,AI
Rectifier,60040,Request iLock Verification Code,10021,Sampling,,,UINT,AI
Rectifier,60040,Rectifier failure,10022,Sampling,,[0: Normal]/[1: Alarm]/[other: N/A],ENUM,DI
Rectifier,60040,Rectifier protection,10023,Sampling,,[0: Normal]/[1: Alarm]/[other: N/A],ENUM,DI
Rectifier,60040,Rectifier communication failure,10024,Sampling,,[0: Normal]/[1: Alarm]/[other: N/A],ENUM,DI
Rectifier,60040,Rectifier power failure,10025,Sampling,,[0: Normal]/[1: Alarm]/[other: N/A],ENUM,DI
Rectifier,60040,Rectifier output overvoltage,10026,Sampling,,[0: Normal]/[1: Alarm]/[other: N/A],ENUM,DI
Rectifier,60040,Phase L1 Current,10027,Sampling,A,,FLOAT,AI
Rectifier,60040,Phase L2 Current,10028,Sampling,A,,FLOAT,AI
Rectifier,60040,Phase L3 Current,10029,Sampling,A,,FLOAT,AI
Rectifier,60040,SN,10030,Sampling,,,STRING,AI
Rectifier,60040,SN,19100,Sampling,,,STRING,AI
Rectifier,60040,On/Off Control,20001,Config,,[1: On]/[0: Off]/[other: N/A],ENUM,DO
Rectifier,60040,Model,20002,Config,,,STRING,AO
Rectifier,60040,Brand,20003,Config,,,STRING,AO
Rectifier,60040,Rated Output Power,20004,Config,kW,,FLOAT,AO
Rectifier,60040,Manufacturer,20005,Config,,,STRING,AO
Rectifier,60040,Production Date,20006,Config,,,TIME,AO
Rectifier,60040,Rated Output Current,20008,Config,kW,,FLOAT,AO
Rectifier,60040,iLock Verification Code,20009,Config,,,STRING,AO
Rectifier,60040,iLock Verification Code Sent Flag,20010,Config,,,UINT,AO
Rectifier,60040,Monitor ESN,20011,Config,,,STRING,AO
Rectifier,60040,Device model,29100,Config,,,STRING,AO
Rectifier,60040,SN,50012,Config,,,STRING,AO
Rectifier,60040,Real-time Efficiency,30001,Statistic,%,,FLOAT,OTHER
PV Module Group,60043,Total Output Current,10001,Sampling,A,,FLOAT,AI
PV Module Group,60043,Total Input Current,10002,Sampling,A,,FLOAT,AI
PV Module Group,60043,Total Output Energy,10003,Sampling,kWh,,FLOAT,AI
PV Module Group,60043,Total PV Power,10004,Sampling,kW,,FLOAT,AI
PV Module Group,60043,Module Qty,10005,Sampling,pcs,,UINT,AI
PV Module Group,60043,IV Scanning Progress,10006,Sampling,%,,UINT,AI
PV Module Group,60043,IV Scanning Status,10007,Sampling,,[0: Idle]/[1: Running]/[other: N/A],ENUM,AI
PV Module Group,60043,Total output power,10008,Sampling,kW,,FLOAT,AI
PV Module Group,60043,On/Off Control,20001,Config,,[0: All Turn On]/[1: All Turn Off]/[other: N/A],ENUM,DO
PV Module Group,60043,All Reset,20002,Config,,[1: All Reset]/[other: N/A],ENUM,DO
PV Module Group,60043,Is PV Scanning Supported,20003,Config,,[1: Supported]/[0: Not Supported]/[other: N/A],ENUM,DO
PV Module Group,60043,IV Scanning Control,20004,Config,,[0: Start]/[1: Stop]/[other: N/A],ENUM,DO
PV Module Group,60043,PV iLock Verify Timeout,20005,Config,min,,UINT,AO
PV Module Group,60043,PV iLock Unlock Mode,20006,Config,,[0: Local Unlock Mode]/[1: NetEco Unlock Mode]/[other: N/A],ENUM,DO
PV Module Group,60043,Enable PV iLock,20007,Config,,[0: Disable]/[1: Enable]/[other: N/A],ENUM,DO
PV Module Group,60043,Power output mode,20008,Config,,[0: Busway]/[1: SSU]/[other: N/A],ENUM,DO
PV Module Group,60043,Total Output Current,30001,Statistic,A,,FLOAT,OTHER
PV Module Group,60043,Energy Output per Hour,30002,Statistic,kWh,,FLOAT,OTHER
PV Module Group,60043,Energy Output per Day,30003,Statistic,kWh,,FLOAT,OTHER
PV Module Group,60043,Total Output Energy,30004,Statistic,kWh,,FLOAT,OTHER
PV Module Group,60043,Energy Input per Hour,30005,Statistic,kWh,,FLOAT,OTHER
PV Module Group,60043,Energy Input per Day,30006,Statistic,kWh,,FLOAT,OTHER
PV Module Group,60043,Total Input Energy,30007,Statistic,kWh,,FLOAT,OTHER
PV Module Group,60043,Total Input Current,30008,Statistic,A,,FLOAT,OTHER
PV Module Group,60043,Total Supply Duration,30009,Statistic,h,,FLOAT,OTHER
PV Module Group,60043,Supply Duration per Day,30010,Statistic,h,,FLOAT,OTHER
PV Module Group,60043,Max Input Voltage per Day,30011,Statistic,V,,FLOAT,OTHER
PV Module Group,60043,Power State,30012,Statistic,,[0: Failure]/[1: Normal]/[other: N/A],ENUM,OTHER
PV Module Group,60043,Total output power,30013,Statistic,kW,,FLOAT,OTHER
PV Module,60044,Input Voltage,10001,Sampling,V,,FLOAT,AI
PV Module,60044,Output Voltage,10002,Sampling,V,,FLOAT,AI
PV Module,60044,Output Current,10003,Sampling,A,,FLOAT,AI
PV Module,60044,On/Off State,10004,Sampling,,[0: On]/[1: Off]/[other: N/A],ENUM,DI
PV Module,60044,Module No.,10005,Sampling,,,UINT,AI
PV Module,60044,Software Version,10006,Sampling,,,STRING,AI
PV Module,60044,Hardware Version,10007,Sampling,,,STRING,AI
PV Module,60044,Input Current,10008,Sampling,A,,FLOAT,AI
PV Module,60044,Input Power,10009,Sampling,kW,,FLOAT,AI
PV Module,60044,Monitor ESN,10010,Sampling,,,STRING,AI
PV Module,60044,Request iLock Verification Code,10011,Sampling,,,UINT,AI
PV Module,60044,On/Off Control,20001,Config,,[0: On]/[1: Off]/[other: N/A],ENUM,DO
PV Module,60044,Reset,20002,Config,,[1: Reset]/[other: N/A],ENUM,DO
PV Module,60044,iLock Verification Code,20003,Config,,,STRING,AO
PV Module,60044,iLock Verification Code Sent Flag,20004,Config,,,UINT,AO
PV Module,60044,Monitor ESN,20005,Config,,,STRING,AO
PV Module,60044,Input Voltage,30001,Statistic,V,,FLOAT,OTHER
PV Module,60044,Output Voltage,30002,Statistic,V,,FLOAT,OTHER
PV Module,60044,Output Current,30003,Statistic,A,,FLOAT,OTHER
PV Module,60044,Input Current,30004,Statistic,A,,FLOAT,OTHER
DC Load,60058,Voltage,10001,Sampling,V,,FLOAT,AI
DC Load,60058,Current,10002,Sampling,A,,FLOAT,AI
DC Load,60058,Total Energy Consumption,10003,Sampling,kWh,,FLOAT,AI
DC Load,60058,Power,10004,Sampling,kW,,FLOAT,AI
DC Load,60058,Load Connect Type,20001,Config,,[0: BLVD]/[1: LLVD]/[2: LLVD1]/[3: LLVD2]/[4: LLVD3]/[5: LLVD4]/[other: N/A],ENUM,DO
DC Load,60058,Load Name,20002,Config,,,STRING,AO
DC Load,60058,Voltage,30001,Statistic,V,,FLOAT,OTHER
DC Load,60058,Current,30002,Statistic,A,,FLOAT,OTHER
DC Load,60058,Total Energy Consumption,30003,Statistic,kWh,,FLOAT,OTHER
DC Load,60058,Energy Consumption per Hour,30004,Statistic,kWh,,FLOAT,OTHER
DC Load,60058,Power,30005,Statistic,kW,,FLOAT,OTHER
Fan Group,60064,Fan Quantity,10001,Sampling,pcs,,USHORT,AI
Fan,60065,Fan Speed,10001,Sampling,RPM,,UINT,AI
Fan,60065,Runtime per Day,30001,Statistic,h,,FLOAT,OTHER
Fan,60065,Total Runtime,30002,Statistic,h,,FLOAT,OTHER
DCDC,60066,57V Port Voltage,10001,Sampling,V,,FLOAT,AI
DCDC,60066,57V Port Current,10002,Sampling,A,,FLOAT,AI
DCDC,60066,57V Port Power ,10003,Sampling,W,,FLOAT,AI
DCDC,60066,48V Port Voltage,10004,Sampling,V,,FLOAT,AI
DCDC,60066,48V Port Current,10005,Sampling,A,,FLOAT,AI
DCDC,60066,48V Port Power ,10006,Sampling,W,,FLOAT,AI
DCDC,60066,SN,10007,Sampling,,,STRING,AI
DCDC,60066,Software version,10008,Sampling,,,STRING,AI
DCDC,60066,Model Name,10009,Sampling,,,STRING,AI
DCDC,60066,Device status,10010,Sampling,,[0: Standby]/[1: Operating]/[2: Hibernating]/[3: Shutdown]/[other: N/A],ENUM,AI
DCDC,60066,Internal temperature,10011,Sampling,°C,,FLOAT,AI
DCDC,60066,Busbar-side voltage,10012,Sampling,V,,FLOAT,AI
DCDC,60066,Busbar-side current,10013,Sampling,A,,FLOAT,AI
DCDC,60066,Battery-side voltage,10014,Sampling,V,,FLOAT,AI
DCDC,60066,Battery-side current,10015,Sampling,A,,FLOAT,AI
DCDC,60066,ISO insulation resistance,10016,Sampling,MΩ,,FLOAT,AI
DCDC,60066,Busbar-side voltage 1,10017,Sampling,V,,FLOAT,AI
DCDC,60066,Busbar-side current 1,10018,Sampling,A,,FLOAT,AI
DCDC,60066,Busbar-side voltage 2,10019,Sampling,V,,FLOAT,AI
DCDC,60066,Busbar-side current 2,10020,Sampling,A,,FLOAT,AI
DCDC,60066,Battery-side voltage 1,10021,Sampling,V,,FLOAT,AI
DCDC,60066,Battery-side current 1,10022,Sampling,A,,FLOAT,AI
DCDC,60066,ISO insulation resistance 1,10023,Sampling,MΩ,,FLOAT,AI
DCDC,60066,Battery-side voltage 2,10024,Sampling,V,,FLOAT,AI
DCDC,60066,Battery-side current 2,10025,Sampling,V,,FLOAT,AI
DCDC,60066,ISO insulation resistance 2,10026,Sampling,MΩ,,FLOAT,AI
DCDC,60066,Running status,10027,Sampling,,[45056: Offline]/[3072: Loading]/[0: Standby]/[770: Emergency Power Off]/[1: Standby: safe mode]/[771: Charge/Discharge disabled]/[2: Standby: cable connection detection]/[772: Battery pack rapid shutdown]/[256: Soft start]/[512: Operating]/[513: Running: power limited]/[514: Operating: self-derating]/[768: abnormal shutdown]/[769: commanded shutdown]/[516: Running: cold standby]/[other: N/A],ENUM,AI
DCDC,60066,Running state 1,10028,Sampling,,[45056: Offline]/[3072: Loading]/[0: Standby]/[770: Emergency Power Off]/[1: Standby: safe mode]/[771: Charge/Discharge disabled]/[2: Standby: cable connection detection]/[772: Battery pack rapid shutdown]/[256: Soft start]/[512: Operating]/[513: Running: power limited]/[514: Operating: self-derating]/[768: abnormal shutdown]/[769: commanded shutdown]/[516: Running: cold standby]/[other: N/A],ENUM,AI
DCDC,60066,Running state 2,10029,Sampling,,[45056: Offline]/[3072: Loading]/[0: Standby]/[770: Emergency Power Off]/[1: Standby: safe mode]/[771: Charge/Discharge disabled]/[2: Standby: cable connection detection]/[772: Battery pack rapid shutdown]/[256: Soft start]/[512: Operating]/[513: Running: power limited]/[514: Operating: self-derating]/[768: abnormal shutdown]/[769: commanded shutdown]/[516: Running: cold standby]/[other: N/A],ENUM,AI
DCDC,60066,Hardware Version,10030,Sampling,,,STRING,AI
DCDC,60066,Total Runtime,10031,Sampling,h,,UINT,OTHER
DCDC,60066,DC Output Power,10032,Sampling,kW,,FLOAT,AI
DCDC,60066,DC Output Voltage,10033,Sampling,V,,FLOAT,AI
DCDC,60066,DC Output Current,10034,Sampling,A,,FLOAT,AI
DCDC,60066,Slot ID,11999,Sampling,,,USHORT,AI
DCDC,60066,SN,19100,Sampling,,,STRING,AI
DCDC,60066,Device connection status,19999,Sampling,,[45057: Online]/[45056: Offline]/[45059: Faulty]/[45058: Standby]/[45060: Loading]/[other: N/A],ENUM,AI
DCDC,60066,Device model,29100,Config,,,STRING,AO
DCDC,60066,,29101,Config,,,STRING,AO
DCDC,60066,SN,50012,Config,,,STRING,AO
DCDC,60066,Internal temperature,30011,Statistic,°C,,FLOAT,OTHER
DCDC,60066,Busbar-side voltage,30012,Statistic,V,,FLOAT,OTHER
DCDC,60066,Busbar-side current,30013,Statistic,A,,FLOAT,OTHER
DCDC,60066,Battery-side voltage,30014,Statistic,V,,FLOAT,OTHER
DCDC,60066,Battery-side current,30015,Statistic,A,,FLOAT,OTHER
DCDC,60066,ISO insulation resistance,30016,Statistic,MΩ,,FLOAT,OTHER
DCDC,60066,Busbar-side voltage 1,30017,Statistic,V,,FLOAT,OTHER
DCDC,60066,Busbar-side current 1,30018,Statistic,A,,FLOAT,OTHER
DCDC,60066,Busbar-side voltage 2,30019,Statistic,V,,FLOAT,OTHER
DCDC,60066,Busbar-side current 2,30020,Statistic,A,,FLOAT,OTHER
DCDC,60066,Battery-side voltage 1,30021,Statistic,V,,FLOAT,OTHER
DCDC,60066,Battery-side current 1,30022,Statistic,A,,FLOAT,OTHER
DCDC,60066,ISO insulation resistance 1,30023,Statistic,MΩ,,FLOAT,OTHER
DCDC,60066,Battery-side voltage 2,30024,Statistic,V,,FLOAT,OTHER
DCDC,60066,Battery-side current 2,30025,Statistic,V,,FLOAT,OTHER
DCDC,60066,ISO insulation resistance 2,30026,Statistic,MΩ,,FLOAT,OTHER
DCDC,60066,Running status,30027,Statistic,,[45056: Offline]/[3072: Loading]/[0: Standby]/[770: Emergency Power Off]/[1: Standby: safe mode]/[771: Charge/Discharge disabled]/[2: Standby: cable connection detection]/[772: Battery pack rapid shutdown]/[256: Soft start]/[512: Operating]/[513: Running: power limited]/[514: Operating: self-derating]/[768: abnormal shutdown]/[769: commanded shutdown]/[516: Running: cold standby]/[other: N/A],ENUM,OTHER
DCDC,60066,Running state 1,30028,Statistic,,[45056: Offline]/[3072: Loading]/[0: Standby]/[770: Emergency Power Off]/[1: Standby: safe mode]/[771: Charge/Discharge disabled]/[2: Standby: cable connection detection]/[772: Battery pack rapid shutdown]/[256: Soft start]/[512: Operating]/[513: Running: power limited]/[514: Operating: self-derating]/[768: abnormal shutdown]/[769: commanded shutdown]/[516: Running: cold standby]/[other: N/A],ENUM,OTHER
