LONGITUDE_DECIMAL,LATITUDE_DECIMAL,OBJECTID,ID,MJESTO,LOKACIJA,ID_NADR,RANG,TIP_KOMUTA,IME,SMB,TIPSMB,LISTA,URL,N2,DIREKCIJA,OPCINA,ID_OPCINA,IME_OPCINA,MJESEC_PUS,GOD_PUSTANJA,ID_ERC,VERZIJA,TIP_PROCES,TEHNICKI_P,KLASA_TACNOSTI,NAPOMENA,SAP_TPLNR,POINT_X,POINT_Y,LONGITUDE,LATITUDE,GIS_ID,NAZIV_CENTRALE,FUNKCIJSKA_LOKACIJA,SAP_BIHNET,NAZIV_RAZDJELNIKA,NAZIV_LOKACIJE,NAZIV_UREDJAJA,NAZIV_CVORA,FIZ_NAZIV_UREDJAJA_EM,RUTER,NAZIV_RUTERA,IP_ADRESA,OPIS,POTS,ISDNBA,ISDNPRA,INST_USKP,V52,POTSUK,WLLUK,CLLUK,ISDNBAUK,ISDNPRAUK,ISKOR_USKP,XDSL,ADSL_POTS,ADSL_ISDN,ADSL2PLUS_POTS,ADS2PLUS_ISDN,ADSL2_POTS,ADSL2_ISDN,SHDSL,VSDL2,GPON_VIRTPORT,GPON_SPLITT,FTTH,INSTALIRANO_UKUPNO,ADSL,IPTV,VOIP,VOIP_GEOGRAFSKI,IPCENT,ADSL_PORT,SHDSL_PORT,FTTHPTP_PORT,GPONSPLITT_PORT,VDSL2_PORT,UKLJUCENO_UKUPNO,SE_ANNO_CAD_DATA
18.6587425,44.53616222,31419.0,4697,Rudarska 67,IRAC,,KC,DSLAM,"4697-IRAC, DSLAM",14,,"Rudarska 67-4697, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035523,6552345.5698,4932617.7344,"E18° 39' 31,473""","N44° 32' 10,184""",4697,,TU-PRI-IRAC-D4697,035523,FTTB,TUZLA,,,Rudarska_67,523,ALC RUDARSKA 67,10 11 4 114,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,26.0,19.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,28.0,28.0,
18.70113889,44.53250389,31420.0,4698,Kula G,BRCM,,KC,DSLAM,"4698-BRCM, DSLAM",14,,"Kula G-4698, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035447,6555718.0,4932239.32,"E18° 42' 4,100""","N44° 31' 57,014""",4698,,TU-PRI-BRCM-D4698,035447,FTTB,TUZLA,,,Kula_G,447,ALC KULA G,10 11 4 84,7356 ISAM FTTB R4.3 VDSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,59.0,35.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0,
18.70107861,44.53345611,31421.0,4699,Kula F,BRCM,,KC,DSLAM,"4699-BRCM, DSLAM",14,,"Kula F-4699, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035455,6555712.3,4932345.08,"E18° 42' 3,883""","N44° 32' 0,442""",4699,,TU-PRI-BRCM-D4699,035455,FTTB,TUZLA,,,Kula_F,455,ALC FTTB KULA F,10 11 4 85,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,96.0,52.0,38.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,53.0,53.0,
18.70221111,44.53515028,31422.0,4700,Armije BiH 3,BRCM,,KC,DSLAM,"4700-BRCM, DSLAM",14,,"Armije BiH 3-4700, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035452,6555800.67,4932534.08,"E18° 42' 7,960""","N44° 32' 6,541""",4700,,TU-PRI-BRCM-D4700,035452,FTTB,TUZLA,,,Armije_BiH_3,452,ALC ARMIJE BIH 3,10 11 4 29,7356 ISAM FTTB VDSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,31.0,20.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,
18.70211556,44.537195,31423.0,4701,Armije BiH 13,BRCM,,KC,DSLAM,"4701-BRCM, DSLAM",14,,"Armije BiH 13-4701, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035450,6555791.12,4932761.16,"E18° 42' 7,616""","N44° 32' 13,902""",4701,,TU-PRI-BRCM-D4701,035450,FTTB,TUZLA,,,Armije_BiH_13,450,ALC FTTB ARM.BIH 13,10 11 4 82,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,40.0,23.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,43.0,43.0,
18.7020575,44.53895278,31424.0,4702,Armije BiH 25,BRCM,,KC,DSLAM,"4702-BRCM, DSLAM",14,,"Armije BiH 25-4702, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035451,6555784.84,4932956.41,"E18° 42' 7,407""","N44° 32' 20,230""",4702,,TU-PRI-BRCM-D4702,035451,FTTB,TUZLA,,,Armije_BiH_25,451,ALC ARMIJE BIH 25,10 11 4 83,7356 ISAM FTTB  VDSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,31.0,23.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,31.0,31.0,
18.70229528,44.54098722,31425.0,4703,Armije BiH 32,BRCM,,KC,DSLAM,"4703-BRCM, DSLAM",14,,"Armije BiH 32-4703, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035449,6555801.78,4933182.6,"E18° 42' 8,263""","N44° 32' 27,554""",4703,,TU-PRI-BRCM-D4703,035887,FTTB,TUZLA,,,Armije_BiH_32,887,FTTB ARMIJE BIH 32,10 11 5 58,NOKIA 7363 ISAM MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,19.0,14.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,
18.70206667,44.53871694,31426.0,4704,Armije BiH 23,BRCM,,KC,DSLAM,"4704-BRCM, DSLAM",14,,"Armije BiH 23-4704, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035475,6555785.79,4932930.23,"E18° 42' 7,440""","N44° 32' 19,381""",4704,,TU-PRI-BRCM-D4704,035895,FTTB,TUZLA,,,Armije_BiH_23,895,FTTB ARMIJE BIH 23,10 11 5 66,NOKIA 7363 ISAM MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,19.0,16.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,
18.70207056,44.53805889,31427.0,4705,Armije BiH 17,BRCM,,KC,DSLAM,"4705-BRCM, DSLAM",14,,"Armije BiH 17-4705, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035477,6555786.73,4932857.13,"E18° 42' 7,454""","N44° 32' 17,012""",4705,,TU-PRI-BRCM-D4705,035477,FTTB,TUZLA,,,Armije_BiH_17,477,FTTB ALC ARM.BIH 17,10 11 4 95,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,33.0,25.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,
18.70201556,44.53826944,31429.0,4707,Armije BiH 19,BRCM,,KC,DSLAM,"4707-BRCM, DSLAM",14,,"Armije BiH 19-4707, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035480,6555782.16,4932880.47,"E18° 42' 7,256""","N44° 32' 17,770""",4707,,TU-PRI-BRCM-D4707,035480,FTTB,TUZLA,,,Armije_BiH_19,480,ALC ARMIJE BIH 19,10 11 4 96,ISAM 7356 FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,27.0,24.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,
18.70202417,44.5384875,31431.0,4708,Armije BiH 21,BRCM,,KC,DSLAM,"4708-BRCM, DSLAM",14,,"Armije BiH 21-4708, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035671,6555782.64,4932904.72,"E18° 42' 7,287""","N44° 32' 18,555""",4708,,TU-PRI-BRCM-D4708,035671,FTTB,TUZLA,,,Armije_BiH_21,671,FTTB ARMIJE BIH 21,10 11 4 180,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,22.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,
18.70300861,44.53455833,31432.0,4709,1. tuzlanske brigade 1,BRCM,,KC,DSLAM,"4709-BRCM, DSLAM",14,,"1. tuzlanske brigade 1-4709, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035491,6555864.61,4932468.84,"E18° 42' 10,831""","N44° 32' 4,410""",4709,,TU-PRI-BRCM-D4709,035491,FTTB,TUZLA,,,Prve_Tuzlanske_Brigade_1,491,ALC FTTB I TZ.BRI 1,10 11 4 109,ALC FTTB I TZ.BRIGADE 1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,20.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,
18.70192972,44.53643611,31433.0,4710,Miroslava Krleze 3,BRCM,,KC,DSLAM,"4710-BRCM, DSLAM",14,,"Miroslava Krleze 3-4710, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035495,6555777.09,4932676.75,"E18° 42' 6,947""","N44° 32' 11,170""",4710,,TU-PRI-BRCM-D4710,035495,FTTB,TUZLA,,,Miroslava_Krleze_3,495,ALC FTTB M.KRLEZE 3,10 11 4 104,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,22.0,18.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,
18.70043722,44.53734972,31434.0,4711,Miroslava Krleze 8,BRCM,,KC,DSLAM,"4711-BRCM, DSLAM",14,,"Miroslava Krleze 8-4711, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035498,6555657.61,4932777.21,"E18° 42' 1,574""","N44° 32' 14,459""",4711,,TU-PRI-BRCM-D4711,035498,FTTB,TUZLA,,,Miroslava_Krleze_8,498,ALC FTTB M.KRLEZE 8,10 11 4 108,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,23.0,18.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,
18.70295556,44.54035861,31435.0,4712,Armije BiH 24,BRCM,,KC,DSLAM,"4712-BRCM, DSLAM",14,,"Armije BiH 24-4712, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035672,6555854.86,4933113.22,"E18° 42' 10,640""","N44° 32' 25,291""",4712,,TU-PRI-BRCM-D4712,035672,FTTB,TUZLA,,,Armije_BiH_24,672,FTTB ARMIJE BIH 24,10 11 4 181,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,20.0,14.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,
18.70275194,44.54067417,31436.0,4713,Armije BiH 28,BRCM,,KC,DSLAM,"4713-BRCM, DSLAM",14,,"Armije BiH 28-4713, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035508,6555838.36,4933148.14,"E18° 42' 9,907""","N44° 32' 26,427""",4713,,TU-PRI-BRCM-D4713,035508,FTTB,TUZLA,,,Armije_BiH_28,508,ALC ARMIJEBIH 28,10 11 4 105,ALCATEL ISAM 7356 FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,20.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,21.0,21.0,
18.70221278,44.53560611,31437.0,4715,Armije BiH 7,BRCM,,KC,DSLAM,"4715-BRCM, DSLAM",14,,"Armije BiH 7-4715, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035511,6555800.37,4932584.73,"E18° 42' 7,966""","N44° 32' 8,182""",4715,,TU-PRI-BRCM-D4715,035511,FTTB,TUZLA,,,Armije_BiH_7,511,ALC FTTB ARMIJEBIH 7,10 11 4 113,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,25.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,
18.70144889,44.536715,31438.0,4714,Miroslava Krleze 11,BRCM,,KC,DSLAM,"4714-BRCM, DSLAM",14,,"Miroslava Krleze 11-4714, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035510,6555738.6,4932707.38,"E18° 42' 5,216""","N44° 32' 12,174""",4714,,TU-PRI-BRCM-D4714,035897,FTTB,TUZLA,,,Miroslava_Krleze_11,897,FTTB M. KRLEZE 11,10 11 5 68,NOKIA 7363 ISAM MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,10.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,
18.70067611,44.53678278,31439.0,4717,Miroslava Krleze 13,BRCM,,KC,DSLAM,"4717-BRCM, DSLAM",14,,"Miroslava Krleze 13-4717, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035522,6555677.13,4932714.38,"E18° 42' 2,434""","N44° 32' 12,418""",4717,,TU-PRI-BRCM-D4717,035899,FTTB,TUZLA,,,Miroslava_Krleze_13,899,FTTB M. KRLEZE 13,10 11 5 70,NOKIA 7363 ISAM MX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,12.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,
18.7014325,44.53393889,31440.0,4716,TC Brcanska Malta,BRCM,,KC,DSLAM,"4716-BRCM, DSLAM",14,,"TC Brcanska Malta-4716, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035519,6555739.96,4932398.95,"E18° 42' 5,157""","N44° 32' 2,180""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18.70003306,44.53089806,31441.0,4718,Stupine B14/2,STUP,,KC,DSLAM,"4718-STUP, DSLAM",14,,"Stupine B14/2-4718, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035487,6555631.644,4932060.165,"E18° 42' 0,119""","N44° 31' 51,233""",4718,,TU-PRI-STUP-D4718,035487,FTTB,TUZLA,,,Stupine_B14_Ulaz2,487,NOKIA STUPINE B14/2,10 11 5 149,NOKIA MX6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,18.0,12.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,
18.69977306,44.53090139,31442.0,4719,Stupine B14/1,STUP,,KC,DSLAM,"4719-STUP, DSLAM",14,,"Stupine B14/1-4719, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035488,6555610.972,4932060.358,"E18° 41' 59,183""","N44° 31' 51,245""",4719,,TU-PRI-STUP-D4719,035488,FTTB,TUZLA,,,Stupine_B14_Ulaz1,488,NOKIA STUPINE B14/1,10 11 5 152,NOKIA MX6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,32.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,
18.69558139,44.53113306,31443.0,4720,Stupine B1 lamela A,STUP,,KC,DSLAM,"4720-STUP, DSLAM",14,,"Stupine B1 lamela A-4720, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035679,6555277.653,4932083.258,"E18° 41' 44,093""","N44° 31' 52,079""",4720,,TU-PRI-STUP-D4720,035679,FTTB,TUZLA,,,Stupine_B1_UlazA,679,FTTB STUPINE B1/A,10 11 4 188,ALCATEL ISAM 7302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,16.0,10.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,
18.69729722,44.53110583,31444.0,4721,Stupine B2 lamela D,STUP,,KC,DSLAM,"4721-STUP, DSLAM",14,,"Stupine B2 lamela D-4721, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035493,6555414.027,4932081.386,"E18° 41' 50,270""","N44° 31' 51,981""",4721,,TU-PRI-STUP-D4721,035493,FTTB,TUZLA,,,Stupine_B2_Lamela_D,493,ESN 1090 STUPINEB2/D,10 11 132 12,ESN VDSL FTTB STUPINE B2/D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,11.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,
18.69675667,44.531105,31445.0,4722,Stupine B2 lamela B,STUP,,KC,DSLAM,"4722-STUP, DSLAM",14,,"Stupine B2 lamela B-4722, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035680,6555371.083,4932080.92,"E18° 41' 48,324""","N44° 31' 51,978""",4722,,TU-PRI-STUP-D4722,035680,FTTB,TUZLA,,,Stupine_B2_UlazB,680,FTTB STUPINE B2/B,10 11 4 189,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,26.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,26.0,26.0,
18.69571139,44.53011222,31446.0,4723,Stupine B5/3,STUP,,KC,DSLAM,"4723-STUP, DSLAM",14,,"Stupine B5/3-4723, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035505,6555288.948,4931969.931,"E18° 41' 44,561""","N44° 31' 48,404""",4723,,TU-PRI-STUP-D4723,035505,FTTB,TUZLA,,,Stupine_B5_Ulaz3,505,ESN 1033 STUPINEB5/3,10 11 132 12,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,10.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,
18.69643278,44.53111694,31447.0,4724,Stupine B2 Lamela A,STUP,,KC,DSLAM,"4724-STUP, DSLAM",14,,"Stupine B2 Lamela A-4724, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035506,6555345.316,4932082.054,"E18° 41' 47,158""","N44° 31' 52,021""",4724,,TU-PRI-STUP-D4724,035506,FTTB,TUZLA,,,Stupine_B2_Lamela_A,506,ESN 1097 STUPINEB2/A,10 11 132 12,ESN VDSL FTTB STUPINE B2/A,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,13.0,8.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,13.0,13.0,
18.70097167,44.529745,31448.0,4725,Stupine B11,STUP,,KC,DSLAM,"4725-STUP, DSLAM",14,,"Stupine B11-4725, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035517,6555707.3399,4931932.7028,"E18° 42' 3,498""","N44° 31' 47,082""",4725,,TU-PRI-STUP-D4725,035517,FTTB,TUZLA,,,Stupine_B11,517,ALC STUPINE B11,10 11 4 115,ALCATEL 7356 ISAM FTTB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,25.0,20.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,27.0,27.0,
18.70029806,44.53089389,31449.0,4726,Stupine B14/3,STUP,,KC,DSLAM,"4726-STUP, DSLAM",14,,"Stupine B14/3-4726, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035518,6555652.716,4932059.891,"E18° 42' 1,073""","N44° 31' 51,218""",4726,,TU-PRI-STUP-D4726,035518,FTTB,TUZLA,,,Stupine_B14_Ulaz3,518,ESN 1103 STUPI B14/3,10 11 132 12,ESN VDSL FTTB STUPINE B14/3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,12.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,
18.69604972,44.53112361,31450.0,4727,Stupine B1/B,STUP,,KC,DSLAM,"4727-STUP, DSLAM",14,,"Stupine B1/B-4727, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035524,6555314.863,4932082.526,"E18° 41' 45,779""","N44° 31' 52,045""",4727,,TU-PRI-STUP-D4727,035524,FTTB,TUZLA,,,Stupine_B1_Lamela_B,524,ESN 1074 STUPINEB1/B,10 11 132 12,ESN VDSL FTTB STUPINE B1/B,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,24.0,14.0,9.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,
18.71201,44.53191028,31451.0,4728,Izeta Sarajlica 3,SLAV,,KC,DSLAM,"4728-SLAV, DSLAM",14,,"Izeta Sarajlica 3-4728, DSLAM",,1,Tuzla,t13,11088,Tuzla,12,2013,,,,,, ,035489,6556582.47,4932180.84,"E18° 42' 43,236""","N44° 31' 54,877""",4728,,TU-PRI-SLAV-D4728,035489,FTTB,TUZLA,,,Izeta_Sarajlica_3,489,ALC I.SARAJLICA 3,10 11 4 107,ALCATEL FTTB 7356 VDSL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,48.0,24.0,16.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,
18.11126889,43.76999056,31458.0,1438,Budmolici,BUDM,,,DSLAM-VDSL,"1438-BUDM, DSLAM-VDSL",14,,"Budmolici-1438, DSLAM-VDSL",,1,Sarajevo,,10847,Hadžiai,1,2014,,,,,, ,033560,6508956.8916,4847297.2499,"E18° 6' 40,568""","N43° 46' 11,966""",1438,,SA-PRI-BUDM-D1438,033560,FTTC,HADŽIĆI,,,Budimlici-DSLAM,560,BUDMOLIĆI_SIEMENS,10 11 64 40,SIEMENS HIX 5622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,144.0,107.0,104.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,119.0,119.0,
18.13882944,44.42960917,22104.0,2272,Klek,KLEK,,LOK,DSLAM,"2272-KLEK, DSLAM",14,,"Klek-2272, DSLAM",,1,Zenica,z10,11177,Zavidoviai,11,2011,,,,,1, ,032179,6511051.89,4920578.191,"E18° 8' 19,786""","N44° 25' 46,593""",2272,,ZE-PRI-KLEK-D2272,032179,FTTE/CO,ZAVIDOVIĆI,,,KLEK_1,179,KLEK,10 11 8 14,ALCATEL ISAM 7330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,0.0,504.0,416.0,338.0,0.0,151.0,0.0,248.0,0.0,0.0,0.0,205.0,453.0,
18.13540361,44.40192861,339.0,2018,Lovnica,LOV,2000,KC,RDLU,"2018-LOV, RDLU",5,,"Lovnica-2018, RDLU",,0,Zenica,z10,11177,Zavidoviai,,2003,4,,,,, ,032789,6510784.253,4917502.507,"E18° 8' 7,453""","N44° 24' 6,943""",2018,RDLU LOVNICA,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18.5856125,44.12852,8970.0,2147,OLOVO,OLOV,,,DSLAM,"2147-OLOV, DSLAM",14,,"OLOVO-2147, DSLAM",,1,Zenica,z5,10751,Olovo,,2008,,,,,1, ,03234,6546857.9184,4887286.2706,"E18° 35' 8,205""","N44° 7' 42,672""",2147,,ZE-PRI-OLOV-D2147,03234,FTTE/CO,OLOVO,,,OLOVO_1,34,OLOVO,10 100 2 97,ALCATEL ISAM,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,432.0,480.0,371.0,334.0,1.0,164.0,14.0,0.0,0.0,416.0,0.0,16.0,432.0,
